Country,Collection,WGS84 N,WGS84 E,Species,Time
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.352663,22.158606,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-18 [11:25-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.352663,22.158606,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-18 [11:25-12:40]
Suomi,Finnish Insect Database,60.836924,25.266474,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-18
Suomi,Finnish Insect Database,60.327455,22.161219,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-18
Suomi,Finnish Insect Database,60.504794,22.690736,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-18
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.098224,23.609532,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [11:37-13:35]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.461873,22.336504,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [11:05-12:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [13:20-14:25]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16 [14:00-16:00]
Suomi,Hatikka.fi observations,60.142552,23.040004,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16
Suomi,Finnish Insect Database,61.095529,23.612723,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16
Suomi,Finnish Insect Database,61.16336,28.687494,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16
Suomi,Finnish Insect Database,60.676691,27.006042,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16
Suomi,Finnish Insect Database,60.462683,22.337342,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-16
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15 [12:55-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15 [12:55-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15 [12:55-13:50]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15
Suomi,Finnish Insect Database,62.310695,29.648412,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15
Suomi,Finnish Insect Database,61.892736,26.017318,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15
Suomi,Finnish Insect Database,62.000118,25.975687,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-15
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-14
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [12:20-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [12:20-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,64.68103,25.605918,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-13:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [13:30-15:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [13:30-15:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [13:30-15:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [13:30-15:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [11:00-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.65319,27.905378,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:29-12:19]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.65319,27.905378,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:29-12:19]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.65319,27.905378,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:29-12:19]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.65319,27.905378,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:29-12:19]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.65319,27.905378,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:29-12:19]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:10-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:10-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13 [10:10-12:55]
Suomi,Finnish Insect Database,62.468318,29.317167,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,64.682424,25.60321,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,61.312933,28.56484,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,61.877303,28.992982,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,62.559179,29.135566,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Finnish Insect Database,60.627887,27.901203,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-13
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:10-13:20]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:10-13:20]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:10-13:20]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:10-13:20]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:10-13:20]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.358134,25.721545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [15:06-17:39]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:50-12:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:50-12:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:50-12:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:25-12:57]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:50-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [11:40-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:15-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:15-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:15-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:15-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [13:00-14:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [13:00-14:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [13:00-14:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [13:00-14:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [13:00-14:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [13:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.642641,24.227171,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:10-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.642641,24.227171,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:10-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.648884,26.122176,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [12:54-14:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:15-11:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:15-11:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:15-11:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12 [10:15-11:55]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Hatikka.fi observations,60.330628,24.209975,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Hatikka.fi observations,61.517189,21.637966,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,62.105962,30.278325,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,61.84398,29.864544,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,61.604891,24.211485,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,60.344725,23.763442,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,61.065995,25.876346,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,60.623537,26.120117,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,60.576954,26.823628,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,61.568671,24.521667,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,63.132517,21.539872,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,61.879923,28.802997,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,61.125949,23.572316,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,60.227457,22.786892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Finnish Insect Database,63.043208,21.556642,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-12
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 [12:15-13:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 [12:15-13:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.142541,23.572298,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 [12:10-14:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 [11:15-12:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 [11:15-12:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 [11:15-12:10]
Suomi,Hatikka.fi observations,61.556629,26.397167,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11 - 2006-08-13
Suomi,Hatikka.fi observations,59.993831,23.409547,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Hatikka.fi observations,64.664497,25.426145,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Finnish Insect Database,62.707134,22.206232,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Finnish Insect Database,62.468318,29.317167,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Finnish Insect Database,60.382899,23.171632,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-11
Suomi,Hatikka.fi observations,61.517189,21.637966,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-10
Suomi,Hatikka.fi observations,60.114847,23.53873,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-10
Suomi,Finnish Insect Database,61.882282,28.612976,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-10
Suomi,Finnish Insect Database,60.393519,25.137719,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-10
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-10
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-10
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640025,29.252884,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09 [15:00-16:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09 [14:00-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09 [14:00-16:00]
Suomi,Hatikka.fi observations,60.997762,25.939102,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Hatikka.fi observations,60.094913,23.571531,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Hatikka.fi observations,60.092675,23.565936,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Eesti,Hatikka.fi observations,57.939,26.672,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Finnish Insect Database,62.376767,25.943531,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Finnish Insect Database,61.879923,28.802997,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Finnish Insect Database,62.864014,27.595766,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,Finnish Insect Database,60.676691,27.006042,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-09
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [12:50-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08 [11:55-13:45]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Suomi,Hatikka.fi observations,64.664497,25.426145,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Eesti,Hatikka.fi observations,57.939,26.672,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Suomi,Finnish Insect Database,60.060606,22.497162,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Suomi,Finnish Insect Database,62.394709,25.942899,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Suomi,Finnish Insect Database,62.310695,29.648412,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-08
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.461873,22.336504,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [11:50-13:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [11:32-13:27]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [11:32-13:27]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [11:32-13:27]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [11:32-13:27]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.549439,25.182707,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [9:10-11:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [15:00-16:35]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2006-08-07 [15:00-16:35]
