"species","longitude","latitude"
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Eptesicus nilssonii",24.225849,60.828589
"Myotis brandtii",24.225849,60.828589
"Myotis brandtii",24.301556,59.932183
"Myotis brandtii",26.089901,59.956266
"Myotis mystacinus",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Myotis brandtii",24.225849,60.828589
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis brandtii",26.089901,59.956266
"Myotis mystacinus",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Plecotus auritus",22.517847,59.883926
"Eptesicus nilssonii",24.225849,60.828589
"Eptesicus nilssonii",24.225849,60.828589
"Eptesicus nilssonii",24.225849,60.828589
"Eptesicus nilssonii",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Eptesicus nilssonii",24.301556,59.932183
"Eptesicus nilssonii",24.301556,59.932183
"Eptesicus nilssonii",24.301556,59.932183
"Eptesicus nilssonii",24.301556,59.932183
"Myotis brandtii",24.145058,61.724812
"Myotis brandtii",24.225849,60.828589
"Myotis brandtii",24.225849,60.828589
"Myotis brandtii",24.301556,59.932183
"Myotis brandtii",24.301556,59.932183
"Myotis mystacinus",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Myotis mystacinus",24.225849,60.828589
"Myotis daubentonii",24.301556,59.932183
"Plecotus auritus",22.517847,59.883926
"Myotis mystacinus",27.986474,62.647789
"Eptesicus nilssonii",24.225849,60.828589
"Eptesicus nilssonii",24.225849,60.828589
"Eptesicus nilssonii",24.225849,60.828589
"Eptesicus nilssonii",24.225849,60.828589
"Myotis brandtii",27.986474,62.647789
"Myotis brandtii",24.225849,60.828589
"Myotis brandtii",24.225849,60.828589
"Myotis mystacinus",27.986474,62.647789
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Plecotus auritus",22.517847,59.883926
"Lutra lutra",25.008527,60.223261
"Mammalia",26.11634,61.20925
"Sciurus vulgaris",23.75364,61.48093
"Gulo gulo",27.717504,64.222617
"Gulo gulo",24.459733,63.752752
"Gulo gulo",30.026967,63.516844
"Gulo gulo",28.051753,64.441452
"Gulo gulo",22.645063,62.361407
"Gulo gulo",22.645063,62.361407
"Canis lupus",27.24897,63.663507
"Canis lupus",22.733383,60.387505
"Canis lupus",22.320352,60.733216
"Canis lupus",23.462667,61.599073
"Canis lupus",27.098999,64.044903
"Canis lupus",26.893982,64.044897
"Canis lupus",30.474613,63.195134
"Eptesicus nilssonii",22.346276,60.554316
"Eptesicus nilssonii",22.136159,60.434434
"Eptesicus nilssonii",22.136159,60.434434
"Eptesicus nilssonii",29.771987,62.604572
"Eptesicus nilssonii",27.588697,60.521925
"Eptesicus nilssonii",25.023624,60.777906
"Eptesicus nilssonii",23.632578,60.031551
"Eptesicus nilssonii",22.407668,60.444087
"Gulo gulo",29.537545,63.843273
"Gulo gulo",24.706656,63.869625
"Gulo gulo",30.197293,64.279129
"Gulo gulo",30.26617,63.11028
"Gulo gulo",24.040148,63.925011
"Gulo gulo",24.861666,63.849722
"Gulo gulo",29.736377,61.684972
"Gulo gulo",30.496256,63.374228
"Gulo gulo",30.496256,63.374228
"Gulo gulo",30.496256,63.374228
"Gulo gulo",30.496256,63.374228
"Gulo gulo",30.474613,63.195134
"Gulo gulo",30.403195,64.274509
"Lynx lynx",20.567994,60.70364
"Lynx lynx",24.238666,60.831401
"Lynx lynx",24.238666,60.831401
"Lynx lynx",22.259305,61.672906
"Lynx lynx",25.604015,61.076198
"Lynx lynx",26.101996,59.959207
"Lynx lynx",24.225849,60.828589
"Lynx lynx",27.986474,62.647789
"Lynx lynx",27.460109,61.083349
"Lynx lynx",28.051753,64.441452
"Ursus arctos",28.051753,64.441452
"Plecotus auritus",22.517847,59.883926
"Lynx lynx",23.077573,60.914664
"Lynx lynx",24.726377,60.436484
"Lynx lynx",25.261468,60.624109
"Lynx lynx",27.097746,63.686081
"Lynx lynx",22.258519,60.213957
"Lynx lynx",22.258519,60.213957
"Lynx lynx",21.498255,61.241703
"Lynx lynx",24.538144,60.522931
"Lynx lynx",24.538144,60.522931
"Lynx lynx",25.256622,60.713815
"Lynx lynx",22.708166,60.229288
"Lynx lynx",24.874442,61.628305
"Lynx lynx",29.215066,62.973525
"Lynx lynx",25.084225,60.531913
"Lynx lynx",22.877978,62.099498
"Lynx lynx",26.109454,62.965609
"Lynx lynx",24.606685,62.05046
"Lynx lynx",22.477948,60.91844
"Lynx lynx",24.55838,60.253924
"Lynx lynx",22.320352,60.733216
"Lynx lynx",22.708166,60.229288
"Lynx lynx",22.708166,60.229288
"Lynx lynx",22.258519,60.213957
"Lynx lynx",21.70063,60.867403
"Lynx lynx",21.99694,60.451734
"Lynx lynx",25.749683,62.155271
"Lynx lynx",24.538269,60.52296
"Lynx lynx",25.431324,64.574835
"Lynx lynx",27.271113,60.635102
"Myotis daubentonii",22.136159,60.434434
"Myotis nattereri",22.136159,60.434434
"Myotis nattereri",22.226641,60.437713
"Myotis daubentonii",22.407668,60.444087
"Vulpes lagopus",28.266514,68.923374
"Vulpes lagopus",28.266514,68.923374
"Vulpes lagopus",25.669432,69.819312
"Vulpes lagopus",23.644794,66.203012
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",24.301556,59.932183
"Pipistrellus nathusii",21.963993,63.46069
"Pipistrellus nathusii",21.963993,63.46069
"Pipistrellus nathusii",21.963993,63.46069
"Pipistrellus nathusii",21.963993,63.46069
"Plecotus auritus",22.346276,60.554316
"Plecotus auritus",22.226641,60.437713
"Pipistrellus nathusii",23.848786,61.518871
"Pipistrellus nathusii",24.608489,60.187511
"Plecotus auritus",24.080431,60.042212
"Pusa hispida saimensis",28.167288,61.415653
"Pusa hispida saimensis",28.167288,61.415653
"Pusa hispida saimensis",28.647962,61.634894
"Pusa hispida saimensis",29.149465,62.076947
"Pusa hispida saimensis",29.848506,61.724956
"Canis lupus",22.517847,59.883926
"Canis lupus",21.98013,60.540542
"Canis lupus",28.051753,64.441452
"Canis lupus",28.051753,64.441452
"Ursus arctos",28.658974,69.507001
"Ursus arctos",30.150233,62.0353
"Ursus arctos",30.661715,63.100582
"Ursus arctos",29.537384,63.843306
"Ursus arctos",25.034955,61.339115
"Ursus arctos",28.561692,64.57488
"Ursus arctos",28.561692,64.57488
"Ursus arctos",25.782021,61.347863
"Ursus arctos",29.802978,64.46678
"Ursus arctos",30.010704,64.462643
"Ursus arctos",30.010704,64.462643
"Ursus arctos",22.307265,60.822662
"Ursus arctos",26.14205,66.800273
"Ursus arctos",23.631823,60.031385
"Ursus arctos",25.72329,62.783216
"Ursus arctos",23.896129,63.383293
"Ursus arctos",28.470472,62.871033
"Vespertilio murinus",24.301556,59.932183
"Gulo gulo",26.486418,63.954358
"Gulo gulo",22.100326,62.163995
"Gulo gulo",25.033444,64.300839
"Gulo gulo",21.878889,62.335828
"Gulo gulo",23.539842,63.015825
"Gulo gulo",21.981178,62.879091
"Gulo gulo",24.861666,63.849722
"Gulo gulo",21.554132,69.249835
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",24.418655,64.200813
"Gulo gulo",26.036382,61.750714
"Gulo gulo",26.006813,62.64774
"Gulo gulo",30.011287,63.519965
"Gulo gulo",26.089901,59.956266
"Gulo gulo",28.051753,64.441452
"Gulo gulo",22.517847,59.883926
"Gulo gulo",28.051753,64.441452
"Gulo gulo",24.418655,64.200813
"Gulo gulo",28.051753,64.441452
"Eptesicus nilssonii",22.136159,60.434434
"Eptesicus nilssonii",22.177985,60.458421
"Eptesicus nilssonii",22.177985,60.458421
"Lynx lynx",26.2824,63.953492
"Lynx lynx",22.422213,60.017573
"Lynx lynx",25.670463,63.949172
"Lynx lynx",23.451394,62.115441
"Lynx lynx",23.440878,62.204996
"Lynx lynx",23.451394,62.115441
"Lynx lynx",26.486418,63.954358
"Lynx lynx",23.998513,62.397763
"Lynx lynx",23.451394,62.115441
"Lynx lynx",25.815779,60.450619
"Lynx lynx",24.58531,62.319404
"Lynx lynx",24.110368,61.232816
"Lynx lynx",24.58531,62.319404
"Lynx lynx",24.58531,62.319404
"Lynx lynx",26.133282,62.158203
"Lynx lynx",21.450828,61.509664
"Lynx lynx",24.599608,62.140109
"Lynx lynx",22.164651,60.547852
"Lynx lynx",28.641727,62.420461
"Lynx lynx",22.384546,60.285944
"Lynx lynx",21.785453,62.871969
"Lynx lynx",23.158437,59.861327
"Lynx lynx",27.847519,61.709676
"Lynx lynx",27.847656,61.709645
"Lynx lynx",21.209845,60.779719
"Lynx lynx",24.4228,64.201633
"Lynx lynx",24.58531,62.319404
"Lynx lynx",24.392639,62.315923
"Lynx lynx",24.400382,62.226289
"Lynx lynx",22.409777,60.107041
"Lynx lynx",23.757036,61.045181
"Lynx lynx",21.981178,62.879091
"Lynx lynx",27.847519,61.709676
"Lynx lynx",21.544763,60.973708
"Lynx lynx",24.418655,64.200813
"Lynx lynx",21.98013,60.540542
"Lynx lynx",24.418655,64.200813
"Lynx lynx",29.934669,62.620994
"Lynx lynx",21.683346,62.327963
"Lynx lynx",24.418655,64.200813
"Lynx lynx",25.519224,62.870181
"Lynx lynx",24.418655,64.200813
"Lynx lynx",24.418655,64.200813
"Lynx lynx",24.301556,59.932183
"Lynx lynx",24.145058,61.724812
"Lynx lynx",24.710727,60.615158
"Lynx lynx",25.604015,61.076198
"Lynx lynx",26.530313,61.082543
"Lynx lynx",24.301556,59.932183
"Lynx lynx",24.145058,61.724812
"Ursus arctos",25.653203,64.307884
"Ursus arctos",23.41963,62.384099
"Ursus arctos",25.64881,64.397559
"Ursus arctos",24.578088,62.409049
"Ursus arctos",24.58531,62.319404
"Ursus arctos",28.194567,60.899318
"Ursus arctos",29.151532,61.426071
"Ursus arctos",24.673361,63.66731
"Ursus arctos",23.169297,62.826594
"Ursus arctos",29.793841,64.377188
"Ursus arctos",28.474065,62.870256
"Ursus arctos",23.520208,67.098025
"Ursus arctos",23.798966,60.596481
"Ursus arctos",23.798966,60.596481
"Ursus arctos",28.216204,68.027243
"Ursus arctos",24.541381,62.85728
"Ursus arctos",24.541381,62.85728
"Plecotus auritus",22.177985,60.458421
"Castor",28.002209,63.548087
"Castor",28.069958,65.341767
"Myotis nattereri",22.136159,60.434434
"Vulpes lagopus",23.238169,68.887344
"Ondatra zibethicus",25.958031,64.444934
"Pipistrellus nathusii",24.561767,60.815202
"Pipistrellus nathusii",24.561767,60.815202
"Pipistrellus nathusii",24.565175,60.770369
"Eptesicus nilssonii",22.13619,60.43444
"Eptesicus nilssonii",27.590362,60.611661
"Eptesicus nilssonii",22.177985,60.458421
"Eptesicus nilssonii",22.407668,60.444087
"Eptesicus nilssonii",22.259305,61.672906
"Eptesicus nilssonii",24.238666,60.831401
"Myotis nattereri",22.13619,60.43444
"Pusa hispida saimensis",29.447035,62.20666
"Pusa hispida saimensis",28.435541,62.153481
"Pusa hispida saimensis",29.848506,61.724956
"Pusa hispida saimensis",28.582718,62.219218
"Pusa hispida saimensis",28.580374,62.174371
"Pusa hispida saimensis",28.486637,62.220281
"Pusa hispida saimensis",28.484435,62.175432
"Pusa hispida saimensis",28.390548,62.221277
"Pusa hispida saimensis",28.774857,62.216892
"Pusa hispida saimensis",28.678792,62.218088
"Pusa hispida saimensis",28.868142,62.17079
"Pusa hispida saimensis",28.868142,62.17079
"Pusa hispida saimensis",28.676305,62.173244
"Pusa hispida saimensis",28.666443,61.993863
"Pusa hispida saimensis",28.666443,61.993863
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.663998,61.949017
"Pusa hispida saimensis",28.666443,61.993863
"Pusa hispida saimensis",28.666443,61.993863
"Pusa hispida saimensis",28.582718,62.219218
"Pusa hispida saimensis",28.671357,62.083554
"Pusa hispida saimensis",28.756641,61.90299
"Pusa hispida saimensis",28.756641,61.90299
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",29.461647,62.385947
"Pusa hispida saimensis",29.454317,62.296304
"Pusa hispida saimensis",29.465332,62.430767
"Pusa hispida saimensis",29.461647,62.385947
"Pusa hispida saimensis",29.365083,62.38762
"Pusa hispida saimensis",27.977244,61.327405
"Pusa hispida saimensis",27.977244,61.327405
"Pusa hispida saimensis",27.883885,61.328044
"Pusa hispida saimensis",27.697153,61.32913
"Pusa hispida saimensis",28.070599,61.326701
"Pusa hispida saimensis",28.070599,61.326701
"Pusa hispida saimensis",27.791653,61.373484
"Pusa hispida saimensis",28.25193,61.190526
"Pusa hispida saimensis",28.075213,61.461284
"Pusa hispida saimensis",28.348706,61.27935
"Pusa hispida saimensis",28.532911,61.232516
"Pusa hispida saimensis",28.439851,61.233536
"Pusa hispida saimensis",28.437805,61.18868
"Pusa hispida saimensis",28.437805,61.18868
"Pusa hispida saimensis",28.437805,61.18868
"Pusa hispida saimensis",28.439851,61.233536
"Pusa hispida saimensis",28.253712,61.235385
"Pusa hispida saimensis",28.2555,61.280244
"Pusa hispida saimensis",28.348706,61.27935
"Pusa hispida saimensis",28.070599,61.326701
"Pusa hispida saimensis",28.070599,61.326701
"Pusa hispida saimensis",28.070599,61.326701
"Pusa hispida saimensis",28.070599,61.326701
"Pusa hispida saimensis",27.883885,61.328044
"Pusa hispida saimensis",27.883885,61.328044
"Pusa hispida saimensis",27.977244,61.327405
"Pusa hispida saimensis",27.792788,61.418348
"Pusa hispida saimensis",28.075213,61.461284
"Pusa hispida saimensis",28.167288,61.415653
"Pusa hispida saimensis",27.698151,61.373996
"Pusa hispida saimensis",27.698151,61.373996
"Pusa hispida saimensis",27.698151,61.373996
"Pusa hispida saimensis",27.978643,61.372267
"Pusa hispida saimensis",27.978643,61.372267
"Pusa hispida saimensis",27.88515,61.372908
"Pusa hispida saimensis",27.978643,61.372267
"Pusa hispida saimensis",27.978643,61.372267
"Pusa hispida saimensis",27.88642,61.417771
"Pusa hispida saimensis",27.88642,61.417771
"Pusa hispida saimensis",27.978643,61.372267
"Pusa hispida saimensis",27.978643,61.372267
"Pusa hispida saimensis",27.88642,61.417771
"Pusa hispida saimensis",27.88515,61.372908
"Pusa hispida saimensis",27.792788,61.418348
"Pusa hispida saimensis",28.072132,61.371563
"Pusa hispida saimensis",28.257294,61.325103
"Pusa hispida saimensis",28.165616,61.370794
"Pusa hispida saimensis",28.165616,61.370794
"Pusa hispida saimensis",28.163949,61.325934
"Pusa hispida saimensis",28.163949,61.325934
"Pusa hispida saimensis",28.163949,61.325934
"Pusa hispida saimensis",29.513255,61.846364
"Pusa hispida saimensis",29.414869,61.80324
"Pusa hispida saimensis",29.411355,61.758414
"Pusa hispida saimensis",29.411355,61.758414
"Pusa hispida saimensis",29.414869,61.80324
"Pusa hispida saimensis",29.414869,61.80324
"Pusa hispida saimensis",29.414869,61.80324
"Pusa hispida saimensis",29.414869,61.80324
"Pusa hispida saimensis",29.414869,61.80324
"Pusa hispida saimensis",29.425484,61.937717
"Pusa hispida saimensis",29.425484,61.937717
"Pusa hispida saimensis",29.516932,61.891187
"Pusa hispida saimensis",29.418396,61.848066
"Pusa hispida saimensis",29.418396,61.848066
"Pusa hispida saimensis",29.418396,61.848066
"Pusa hispida saimensis",29.320136,61.804873
"Pusa hispida saimensis",29.615746,61.934235
"Pusa hispida saimensis",29.615746,61.934235
"Pusa hispida saimensis",29.615746,61.934235
"Pusa hispida saimensis",29.615746,61.934235
"Pusa hispida saimensis",27.797368,61.597803
"Pusa hispida saimensis",27.892831,61.642084
"Pusa hispida saimensis",27.892831,61.642084
"Pusa hispida saimensis",27.797368,61.597803
"Pusa hispida saimensis",27.798522,61.642666
"Pusa hispida saimensis",27.985709,61.596576
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.663998,61.949017
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.666443,61.993863
"Pusa hispida saimensis",28.666443,61.993863
"Pusa hispida saimensis",28.769608,62.127208
"Pusa hispida saimensis",28.582718,62.219218
"Pusa hispida saimensis",28.865381,62.12595
"Pusa hispida saimensis",28.676305,62.173244
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.751514,61.813301
"Pusa hispida saimensis",28.654299,61.769629
"Pusa hispida saimensis",28.654299,61.769629
"Pusa hispida saimensis",28.84362,61.767217
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.846308,61.81206
"Pusa hispida saimensis",28.938268,61.765913
"Pusa hispida saimensis",28.938268,61.765913
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.941094,61.810753
"Pusa hispida saimensis",28.941094,61.810753
"Pusa hispida saimensis",28.941094,61.810753
"Pusa hispida saimensis",28.941094,61.810753
"Pusa hispida saimensis",28.580374,62.174371
"Pusa hispida saimensis",28.580374,62.174371
"Pusa hispida saimensis",28.673827,62.128399
"Pusa hispida saimensis",29.056897,62.123236
"Pusa hispida saimensis",29.2517,62.165087
"Pusa hispida saimensis",28.585071,62.264064
"Pusa hispida saimensis",28.585071,62.264064
"Pusa hispida saimensis",28.585071,62.264064
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.681287,62.262932
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.585071,62.264064
"Pusa hispida saimensis",28.777494,62.261734
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.656711,61.814477
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",28.68379,62.307776
"Pusa hispida saimensis",29.354535,62.253146
"Pusa hispida saimensis",29.447035,62.20666
"Pusa hispida saimensis",29.447035,62.20666
"Pusa hispida saimensis",29.447035,62.20666
"Pusa hispida saimensis",29.45067,62.251482
"Pusa hispida saimensis",29.222152,61.761609
"Pusa hispida saimensis",29.222152,61.761609
"Pusa hispida saimensis",29.222152,61.761609
"Pusa hispida saimensis",29.222152,61.761609
"Pusa hispida saimensis",29.222152,61.761609
"Pusa hispida saimensis",29.316759,61.760044
"Pusa hispida saimensis",29.316759,61.760044
"Pusa hispida saimensis",29.316759,61.760044
"Pusa hispida saimensis",29.316759,61.760044
"Pusa hispida saimensis",29.320136,61.804873
"Pusa hispida saimensis",29.313393,61.715214
"Pusa hispida saimensis",29.313393,61.715214
"Pusa hispida saimensis",29.316759,61.760044
"Pusa hispida saimensis",29.407852,61.713587
"Pusa hispida saimensis",29.218923,61.716776
"Pusa hispida saimensis",29.218923,61.716776
"Pusa hispida saimensis",28.865381,62.12595
"Pusa hispida saimensis",28.777494,62.261734
"Pusa hispida saimensis",28.873693,62.260469
"Pusa hispida saimensis",28.777494,62.261734
"Pusa hispida saimensis",28.873693,62.260469
"Pusa hispida saimensis",28.873693,62.260469
"Pusa hispida saimensis",28.777494,62.261734
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.748964,61.768456
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.84362,61.767217
"Pusa hispida saimensis",28.84362,61.767217
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.546136,61.501633
"Pusa hispida saimensis",28.546136,61.501633
"Pusa hispida saimensis",28.642356,61.545387
"Pusa hispida saimensis",28.292535,62.177355
"Pusa hispida saimensis",28.292535,62.177355
"Pusa hispida saimensis",28.759217,61.947835
"Pusa hispida saimensis",28.846308,61.81206
"Pusa hispida saimensis",28.846308,61.81206
"Pusa hispida saimensis",28.84362,61.767217
"Pusa hispida saimensis",28.84362,61.767217
"Pusa hispida saimensis",28.746422,61.72361
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.84362,61.767217
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.83827,61.67753
"Pusa hispida saimensis",28.83827,61.67753
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.83827,61.67753
"Pusa hispida saimensis",28.935451,61.721072
"Pusa hispida saimensis",28.83827,61.67753
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.932643,61.676231
"Pusa hispida saimensis",28.929845,61.631389
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",28.840941,61.722373
"Pusa hispida saimensis",29.654739,62.382399
"Pusa hispida saimensis",28.649498,61.679933
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.649498,61.679933
"Pusa hispida saimensis",28.649498,61.679933
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.559626,61.770738
"Pusa hispida saimensis",28.559626,61.770738
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.462816,61.726929
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.464945,61.771781
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.654299,61.769629
"Pusa hispida saimensis",28.651894,61.724781
"Pusa hispida saimensis",28.557359,61.725888
"Pusa hispida saimensis",28.559626,61.770738
"Pusa hispida saimensis",28.559626,61.770738
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.555099,61.681038
"Pusa hispida saimensis",28.555099,61.681038
"Pusa hispida saimensis",28.460694,61.682077
"Pusa hispida saimensis",28.275564,61.773671
"Pusa hispida saimensis",28.273709,61.728816
"Pusa hispida saimensis",29.024073,61.630027
"Pusa hispida saimensis",29.118291,61.628601
"Pusa hispida saimensis",29.027007,61.674866
"Pusa hispida saimensis",29.024073,61.630027
"Pusa hispida saimensis",29.118291,61.628601
"Pusa hispida saimensis",29.024073,61.630027
"Pusa hispida saimensis",29.027007,61.674866
"Pusa hispida saimensis",28.929845,61.631389
"Pusa hispida saimensis",29.021148,61.585188
"Pusa hispida saimensis",29.118291,61.628601
"Pusa hispida saimensis",29.024073,61.630027
"Pusa hispida saimensis",29.027007,61.674866
"Pusa hispida saimensis",28.360364,61.548487
"Pusa hispida saimensis",28.454368,61.547518
"Pusa hispida saimensis",28.454368,61.547518
"Pusa hispida saimensis",28.452274,61.502665
"Pusa hispida saimensis",28.452274,61.502665
"Pusa hispida saimensis",28.452274,61.502665
"Pusa hispida saimensis",28.452274,61.502665
"Pusa hispida saimensis",28.358405,61.503632
"Pusa hispida saimensis",28.358405,61.503632
"Pusa hispida saimensis",28.454368,61.547518
"Pusa hispida saimensis",28.266353,61.549391
"Pusa hispida saimensis",28.266353,61.549391
"Pusa hispida saimensis",27.984286,61.551715
"Pusa hispida saimensis",27.984286,61.551715
"Pusa hispida saimensis",28.45647,61.592371
"Pusa hispida saimensis",28.550603,61.591336
"Pusa hispida saimensis",28.45647,61.592371
"Pusa hispida saimensis",28.550603,61.591336
"Pusa hispida saimensis",28.550603,61.591336
"Pusa hispida saimensis",28.550603,61.591336
"Pusa hispida saimensis",28.550603,61.591336
"Pusa hispida saimensis",28.552847,61.636187
"Pusa hispida saimensis",28.644729,61.590236
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.546136,61.501633
"Pusa hispida saimensis",28.354506,61.41392
"Pusa hispida saimensis",28.262712,61.459676
"Pusa hispida saimensis",28.168965,61.460513
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.639991,61.500537
"Pusa hispida saimensis",28.644729,61.590236
"Pusa hispida saimensis",28.546136,61.501633
"Pusa hispida saimensis",27.981456,61.461992
"Pusa hispida saimensis",28.07367,61.416424
"Pusa hispida saimensis",27.980047,61.41713
"Pusa hispida saimensis",28.07367,61.416424
"Pusa hispida saimensis",28.07367,61.416424
